timestamp,point_name,x,y,alias,mac,rssion.
2025-06-26T18:20:47.993513,pt_32,3.0,2.0,WiSentinel-AP4,a8:93:4a:df:24:e9,-30
2025-06-26T18:20:47.993513,pt_32,3.0,2.0,WiSentinel-AP3,a8:93:4a:df:a2:93,-33
2025-06-26T18:20:47.993513,pt_32,3.0,2.0,WiSentinel-AP2,38:d5:7a:a4:94:f7,-30
2025-06-26T18:20:52.361337,pt_32,3.0,2.0,WiSentinel-AP1,a8:93:4a:df:a6:c1,-10
2025-06-26T18:20:52.361337,pt_32,3.0,2.0,WiSentinel-AP4,a8:93:4a:df:24:e9,-30
2025-06-26T18:20:52.361337,pt_32,3.0,2.0,WiSentinel-AP3,a8:93:4a:df:a2:93,-33
2025-06-26T18:20:52.361337,pt_32,3.0,2.0,WiSentinel-AP2,38:d5:7a:a4:94:f7,-31
2025-06-26T18:20:56.658085,pt_42,4.0,2.0,WiSentinel-AP1,a8:93:4a:df:a6:c1,-11
2025-06-26T18:20:56.658085,pt_42,4.0,2.0,WiSentinel-AP4,a8:93:4a:df:24:e9,-31
2025-06-26T18:20:56.658085,pt_42,4.0,2.0,WiSentinel-AP3,a8:93:4a:df:a2:93,-33
2025-06-26T18:20:56.658085,pt_42,4.0,2.0,WiSentinel-AP2,38:d5:7a:a4:94:f7,-31
2025-06-26T18:21:00.974122,pt_42,4.0,2.0,WiSentinel-AP1,a8:93:4a:df:a6:c1,-10
2025-06-26T18:21:00.974122,pt_42,4.0,2.0,WiSentinel-AP4,a8:93:4a:df:24:e9,-30
2025-06-26T18:21:00.974122,pt_42,4.0,2.0,WiSentinel-AP3,a8:93:4a:df:a2:93,-33
2025-06-26T18:21:00.974122,pt_42,4.0,2.0,WiSentinel-AP2,38:d5:7a:a4:94:f7,-30
2025-06-26T18:21:05.190397,pt_42,4.0,2.0,WiSentinel-AP1,a8:93:4a:df:a6:c1,-10
2025-06-26T18:21:05.190397,pt_42,4.0,2.0,WiSentinel-AP4,a8:93:4a:df:24:e9,-29
2025-06-26T18:21:05.190397,pt_42,4.0,2.0,WiSentinel-AP3,a8:93:4a:df:a2:93,-33
2025-06-26T18:21:05.190397,pt_42,4.0,2.0,WiSentinel-AP2,38:d5:7a:a4:94:f7,-31
2025-06-26T18:21:09.497537,pt_52,5.0,2.0,WiSentinel-AP1,a8:93:4a:df:a6:c1,-10
2025-06-26T18:21:09.497537,pt_52,5.0,2.0,WiSentinel-AP4,a8:93:4a:df:24:e9,-29
2025-06-26T18:21:09.497537,pt_52,5.0,2.0,WiSentinel-AP3,a8:93:4a:df:a2:93,-34
2025-06-26T18:21:09.497537,pt_52,5.0,2.0,WiSentinel-AP2,38:d5:7a:a4:94:f7,-30
2025-06-26T18:21:13.801819,pt_52,5.0,2.0,WiSentinel-AP1,a8:93:4a:df:a6:c1,-10
2025-06-26T18:21:13.801819,pt_52,5.0,2.0,WiSentinel-AP4,a8:93:4a:df:24:e9,-30
2025-06-26T18:21:13.801819,pt_52,5.0,2.0,WiSentinel-AP3,a8:93:4a:df:a2:93,-32
2025-06-26T18:21:13.801819,pt_52,5.0,2.0,WiSentinel-AP2,38:d5:7a:a4:94:f7,-30
2025-06-26T18:21:18.149988,pt_52,5.0,2.0,WiSentinel-AP1,a8:93:4a:df:a6:c1,-10
2025-06-26T18:21:18.149988,pt_52,5.0,2.0,WiSentinel-AP4,a8:93:4a:df:24:e9,-30
2025-06-26T18:21:18.149988,pt_52,5.0,2.0,WiSentinel-AP3,a8:93:4a:df:a2:93,-32
2025-06-26T18:21:18.149988,pt_52,5.0,2.0,WiSentinel-AP2,38:d5:7a:a4:94:f7,-31
2025-06-26T18:21:22.410097,pt_62,6.0,2.0,WiSentinel-AP1,a8:93:4a:df:a6:c1,-10
2025-06-26T18:21:22.410097,pt_62,6.0,2.0,WiSentinel-AP4,a8:93:4a:df:24:e9,-29
2025-06-26T18:21:22.410097,pt_62,6.0,2.0,WiSentinel-AP3,a8:93:4a:df:a2:93,-32
2025-06-26T18:21:22.410097,pt_62,6.0,2.0,WiSentinel-AP2,38:d5:7a:a4:94:f7,-31
2025-06-26T18:21:26.762587,pt_62,6.0,2.0,WiSentinel-AP1,a8:93:4a:df:a6:c1,-10
2025-06-26T18:21:26.762587,pt_62,6.0,2.0,WiSentinel-AP4,a8:93:4a:df:24:e9,-30
2025-06-26T18:21:26.762587,pt_62,6.0,2.0,WiSentinel-AP3,a8:93:4a:df:a2:93,-33
2025-06-26T18:21:26.762587,pt_62,6.0,2.0,WiSentinel-AP2,38:d5:7a:a4:94:f7,-31
2025-06-26T18:21:31.066565,pt_62,6.0,2.0,WiSentinel-AP1,a8:93:4a:df:a6:c1,-10
2025-06-26T18:21:31.066565,pt_62,6.0,2.0,WiSentinel-AP4,a8:93:4a:df:24:e9,-30
2025-06-26T18:21:31.066565,pt_62,6.0,2.0,WiSentinel-AP3,a8:93:4a:df:a2:93,-33
2025-06-26T18:21:31.066565,pt_62,6.0,2.0,WiSentinel-AP2,38:d5:7a:a4:94:f7,-31
2025-06-26T18:21:35.406957,pt_03,0.0,3.0,WiSentinel-AP1,a8:93:4a:df:a6:c1,-10
2025-06-26T18:21:35.406957,pt_03,0.0,3.0,WiSentinel-AP4,a8:93:4a:df:24:e9,-30
2025-06-26T18:21:35.406957,pt_03,0.0,3.0,WiSentinel-AP3,a8:93:4a:df:a2:93,-33
2025-06-26T18:21:35.406957,pt_03,0.0,3.0,WiSentinel-AP2,38:d5:7a:a4:94:f7,-31
2025-06-26T18:21:39.711269,pt_03,0.0,3.0,WiSentinel-AP1,a8:93:4a:df:a6:c1,-10
2025-06-26T18:21:39.711269,pt_03,0.0,3.0,WiSentinel-AP4,a8:93:4a:df:24:e9,-30
2025-06-26T18:21:39.711269,pt_03,0.0,3.0,WiSentinel-AP3,a8:93:4a:df:a2:93,-32
2025-06-26T18:21:39.711269,pt_03,0.0,3.0,WiSentinel-AP2,38:d5:7a:a4:94:f7,-30
2025-06-26T18:21:44.034880,pt_03,0.0,3.0,WiSentinel-AP1,a8:93:4a:df:a6:c1,-10
2025-06-26T18:21:44.034880,pt_03,0.0,3.0,WiSentinel-AP4,a8:93:4a:df:24:e9,-30
2025-06-26T18:21:44.034880,pt_03,0.0,3.0,WiSentinel-AP3,a8:93:4a:df:a2:93,-33
2025-06-26T18:21:44.034880,pt_03,0.0,3.0,WiSentinel-AP2,38:d5:7a:a4:94:f7,-30
2025-06-26T18:21:48.335287,pt_13,1.0,3.0,WiSentinel-AP1,a8:93:4a:df:a6:c1,-10
2025-06-26T18:21:48.335287,pt_13,1.0,3.0,WiSentinel-AP4,a8:93:4a:df:24:e9,-30
2025-06-26T18:21:48.335287,pt_13,1.0,3.0,WiSentinel-AP3,a8:93:4a:df:a2:93,-32
2025-06-26T18:21:48.335287,pt_13,1.0,3.0,WiSentinel-AP2,38:d5:7a:a4:94:f7,-30
2025-06-26T18:21:52.711321,pt_13,1.0,3.0,WiSentinel-AP1,a8:93:4a:df:a6:c1,-10
2025-06-26T18:21:52.711321,pt_13,1.0,3.0,WiSentinel-AP4,a8:93:4a:df:24:e9,-31
2025-06-26T18:21:52.711321,pt_13,1.0,3.0,WiSentinel-AP3,a8:93:4a:df:a2:93,-32
2025-06-26T18:21:52.711321,pt_13,1.0,3.0,WiSentinel-AP2,38:d5:7a:a4:94:f7,-30
2025-06-26T18:21:57.003694,pt_13,1.0,3.0,WiSentinel-AP1,a8:93:4a:df:a6:c1,-10
2025-06-26T18:21:57.003694,pt_13,1.0,3.0,WiSentinel-AP4,a8:93:4a:df:24:e9,-30
2025-06-26T18:21:57.003694,pt_13,1.0,3.0,WiSentinel-AP3,a8:93:4a:df:a2:93,-32
2025-06-26T18:21:57.003694,pt_13,1.0,3.0,WiSentinel-AP2,38:d5:7a:a4:94:f7,-31
2025-06-26T18:22:01.269055,pt_23,2.0,3.0,WiSentinel-AP1,a8:93:4a:df:a6:c1,-10
2025-06-26T18:22:01.269055,pt_23,2.0,3.0,WiSentinel-AP4,a8:93:4a:df:24:e9,-31
2025-06-26T18:22:01.269055,pt_23,2.0,3.0,WiSentinel-AP3,a8:93:4a:df:a2:93,-32
2025-06-26T18:22:01.269055,pt_23,2.0,3.0,WiSentinel-AP2,38:d5:7a:a4:94:f7,-30
2025-06-26T18:22:05.605158,pt_23,2.0,3.0,WiSentinel-AP1,a8:93:4a:df:a6:c1,-10
2025-06-26T18:22:05.605158,pt_23,2.0,3.0,WiSentinel-AP4,a8:93:4a:df:24:e9,-31
2025-06-26T18:22:05.605158,pt_23,2.0,3.0,WiSentinel-AP3,a8:93:4a:df:a2:93,-32
2025-06-26T18:22:05.605158,pt_23,2.0,3.0,WiSentinel-AP2,38:d5:7a:a4:94:f7,-30
2025-06-26T18:22:09.892852,pt_23,2.0,3.0,WiSentinel-AP1,a8:93:4a:df:a6:c1,-10
2025-06-26T18:22:09.892852,pt_23,2.0,3.0,WiSentinel-AP4,a8:93:4a:df:24:e9,-30
2025-06-26T18:22:09.892852,pt_23,2.0,3.0,WiSentinel-AP3,a8:93:4a:df:a2:93,-31
2025-06-26T18:22:09.892852,pt_23,2.0,3.0,WiSentinel-AP2,38:d5:7a:a4:94:f7,-30
2025-06-26T18:22:14.217176,pt_33,3.0,3.0,WiSentinel-AP1,a8:93:4a:df:a6:c1,-10
2025-06-26T18:22:14.217176,pt_33,3.0,3.0,WiSentinel-AP4,a8:93:4a:df:24:e9,-31
2025-06-26T18:22:14.217176,pt_33,3.0,3.0,WiSentinel-AP3,a8:93:4a:df:a2:93,-32
2025-06-26T18:22:14.217176,pt_33,3.0,3.0,WiSentinel-AP2,38:d5:7a:a4:94:f7,-30
2025-06-26T18:22:18.521009,pt_33,3.0,3.0,WiSentinel-AP1,a8:93:4a:df:a6:c1,-10
2025-06-26T18:22:18.521009,pt_33,3.0,3.0,WiSentinel-AP4,a8:93:4a:df:24:e9,-29
2025-06-26T18:22:18.521009,pt_33,3.0,3.0,WiSentinel-AP3,a8:93:4a:df:a2:93,-32
2025-06-26T18:22:18.521009,pt_33,3.0,3.0,WiSentinel-AP2,38:d5:7a:a4:94:f7,-31
2025-06-26T18:22:22.920884,pt_33,3.0,3.0,WiSentinel-AP1,a8:93:4a:df:a6:c1,-10
2025-06-26T18:22:22.920884,pt_33,3.0,3.0,WiSentinel-AP4,a8:93:4a:df:24:e9,-31
2025-06-26T18:22:22.920884,pt_33,3.0,3.0,WiSentinel-AP3,a8:93:4a:df:a2:93,-32
2025-06-26T18:22:22.920884,pt_33,3.0,3.0,WiSentinel-AP2,38:d5:7a:a4:94:f7,-33
2025-06-26T18:22:27.292795,pt_43,4.0,3.0,WiSentinel-AP1,a8:93:4a:df:a6:c1,-10
2025-06-26T18:22:27.292795,pt_43,4.0,3.0,WiSentinel-AP4,a8:93:4a:df:24:e9,-33
2025-06-26T18:22:27.292795,pt_43,4.0,3.0,WiSentinel-AP3,a8:93:4a:df:a2:93,-36
2025-06-26T18:22:27.292795,pt_43,4.0,3.0,WiSentinel-AP2,38:d5:7a:a4:94:f7,-32
2025-06-26T18:22:31.656462,pt_43,4.0,3.0,WiSentinel-AP1,a8:93:4a:df:a6:c1,-10
2025-06-26T18:22:31.656462,pt_43,4.0,3.0,WiSentinel-AP4,a8:93:4a:df:24:e9,-31
2025-06-26T18:22:31.656462,pt_43,4.0,3.0,WiSentinel-AP3,a8:93:4a:df:a2:93,-34
2025-06-26T18:22:31.656462,pt_43,4.0,3.0,WiSentinel-AP2,38:d5:7a:a4:94:f7,-33
2025-06-26T18:22:35.968242,pt_43,4.0,3.0,WiSentinel-AP1,a8:93:4a:df:a6:c1,-10
2025-06-26T18:22:35.968242,pt_43,4.0,3.0,WiSentinel-AP4,a8:93:4a:df:24:e9,-33
2025-06-26T18:22:35.968242,pt_43,4.0,3.0,WiSentinel-AP3,a8:93:4a:df:a2:93,-34
2025-06-26T18:22:35.968242,pt_43,4.0,3.0,WiSentinel-AP2,38:d5:7a:a4:94:f7,-33
2025-06-26T18:22:40.315986,pt_53,5.0,3.0,WiSentinel-AP1,a8:93:4a:df:a6:c1,-10
2025-06-26T18:22:40.315986,pt_53,5.0,3.0,WiSentinel-AP4,a8:93:4a:df:24:e9,-29
2025-06-26T18:22:40.315986,pt_53,5.0,3.0,WiSentinel-AP3,a8:93:4a:df:a2:93,-35
2025-06-26T18:22:40.315986,pt_53,5.0,3.0,WiSentinel-AP2,38:d5:7a:a4:94:f7,-31
2025-06-26T18:22:44.645954,pt_53,5.0,3.0,WiSentinel-AP1,a8:93:4a:df:a6:c1,-10
2025-06-26T18:22:44.645954,pt_53,5.0,3.0,WiSentinel-AP4,a8:93:4a:df:24:e9,-31
2025-06-26T18:22:44.645954,pt_53,5.0,3.0,WiSentinel-AP3,a8:93:4a:df:a2:93,-34
2025-06-26T18:22:44.645954,pt_53,5.0,3.0,WiSentinel-AP2,38:d5:7a:a4:94:f7,-32
2025-06-26T18:22:48.969145,pt_53,5.0,3.0,WiSentinel-AP1,a8:93:4a:df:a6:c1,-10
2025-06-26T18:22:48.969145,pt_53,5.0,3.0,WiSentinel-AP4,a8:93:4a:df:24:e9,-32
2025-06-26T18:22:48.969145,pt_53,5.0,3.0,WiSentinel-AP3,a8:93:4a:df:a2:93,-34
2025-06-26T18:22:48.969145,pt_53,5.0,3.0,WiSentinel-AP2,38:d5:7a:a4:94:f7,-31
2025-06-26T18:22:53.350375,pt_63,6.0,3.0,WiSentinel-AP1,a8:93:4a:df:a6:c1,-10
2025-06-26T18:22:53.350375,pt_63,6.0,3.0,WiSentinel-AP4,a8:93:4a:df:24:e9,-31
2025-06-26T18:22:53.350375,pt_63,6.0,3.0,WiSentinel-AP3,a8:93:4a:df:a2:93,-33
2025-06-26T18:22:53.350375,pt_63,6.0,3.0,WiSentinel-AP2,38:d5:7a:a4:94:f7,-30
2025-06-26T18:22:57.744071,pt_63,6.0,3.0,WiSentinel-AP1,a8:93:4a:df:a6:c1,-10
2025-06-26T18:22:57.744071,pt_63,6.0,3.0,WiSentinel-AP4,a8:93:4a:df:24:e9,-31
2025-06-26T18:22:57.744071,pt_63,6.0,3.0,WiSentinel-AP3,a8:93:4a:df:a2:93,-34
2025-06-26T18:22:57.744071,pt_63,6.0,3.0,WiSentinel-AP2,38:d5:7a:a4:94:f7,-31
2025-06-26T18:23:02.052041,pt_63,6.0,3.0,WiSentinel-AP1,a8:93:4a:df:a6:c1,-10
2025-06-26T18:23:02.052041,pt_63,6.0,3.0,WiSentinel-AP4,a8:93:4a:df:24:e9,-33
2025-06-26T18:23:02.052041,pt_63,6.0,3.0,WiSentinel-AP3,a8:93:4a:df:a2:93,-34
2025-06-26T18:23:02.052041,pt_63,6.0,3.0,WiSentinel-AP2,38:d5:7a:a4:94:f7,-37
2025-06-26T18:23:06.354550,pt_04,0.0,4.0,WiSentinel-AP1,a8:93:4a:df:a6:c1,-10
2025-06-26T18:23:06.354550,pt_04,0.0,4.0,WiSentinel-AP4,a8:93:4a:df:24:e9,-35
2025-06-26T18:23:06.354550,pt_04,0.0,4.0,WiSentinel-AP3,a8:93:4a:df:a2:93,-34
2025-06-26T18:23:06.354550,pt_04,0.0,4.0,WiSentinel-AP2,38:d5:7a:a4:94:f7,-32
2025-06-26T18:23:10.645496,pt_04,0.0,4.0,WiSentinel-AP1,a8:93:4a:df:a6:c1,-10
2025-06-26T18:23:10.645496,pt_04,0.0,4.0,WiSentinel-AP4,a8:93:4a:df:24:e9,-29
2025-06-26T18:23:10.645496,pt_04,0.0,4.0,WiSentinel-AP3,a8:93:4a:df:a2:93,-33
2025-06-26T18:23:10.645496,pt_04,0.0,4.0,WiSentinel-AP2,38:d5:7a:a4:94:f7,-32
2025-06-26T18:23:14.954221,pt_04,0.0,4.0,WiSentinel-AP1,a8:93:4a:df:a6:c1,-10
2025-06-26T18:23:14.954221,pt_04,0.0,4.0,WiSentinel-AP4,a8:93:4a:df:24:e9,-30
2025-06-26T18:23:14.954221,pt_04,0.0,4.0,WiSentinel-AP3,a8:93:4a:df:a2:93,-33
2025-06-26T18:23:14.954221,pt_04,0.0,4.0,WiSentinel-AP2,38:d5:7a:a4:94:f7,-31
2025-06-26T18:23:19.293467,pt_14,1.0,4.0,WiSentinel-AP1,a8:93:4a:df:a6:c1,-10
2025-06-26T18:23:19.293467,pt_14,1.0,4.0,WiSentinel-AP4,a8:93:4a:df:24:e9,-30
2025-06-26T18:23:19.293467,pt_14,1.0,4.0,WiSentinel-AP3,a8:93:4a:df:a2:93,-33
2025-06-26T18:23:19.293467,pt_14,1.0,4.0,WiSentinel-AP2,38:d5:7a:a4:94:f7,-31
2025-06-26T18:23:23.596767,pt_14,1.0,4.0,WiSentinel-AP1,a8:93:4a:df:a6:c1,-10
2025-06-26T18:23:23.596767,pt_14,1.0,4.0,WiSentinel-AP4,a8:93:4a:df:24:e9,-30
2025-06-26T18:23:23.596767,pt_14,1.0,4.0,WiSentinel-AP3,a8:93:4a:df:a2:93,-33
2025-06-26T18:23:23.596767,pt_14,1.0,4.0,WiSentinel-AP2,38:d5:7a:a4:94:f7,-31
2025-06-26T18:23:27.990130,pt_14,1.0,4.0,WiSentinel-AP1,a8:93:4a:df:a6:c1,-10
2025-06-26T18:23:27.990130,pt_14,1.0,4.0,WiSentinel-AP4,a8:93:4a:df:24:e9,-30
2025-06-26T18:23:27.990130,pt_14,1.0,4.0,WiSentinel-AP3,a8:93:4a:df:a2:93,-31
2025-06-26T18:23:27.990130,pt_14,1.0,4.0,WiSentinel-AP2,38:d5:7a:a4:94:f7,-31
2025-06-26T18:23:32.312193,pt_24,2.0,4.0,WiSentinel-AP1,a8:93:4a:df:a6:c1,-10
2025-06-26T18:23:32.312193,pt_24,2.0,4.0,WiSentinel-AP4,a8:93:4a:df:24:e9,-29
2025-06-26T18:23:32.312193,pt_24,2.0,4.0,WiSentinel-AP3,a8:93:4a:df:a2:93,-33
2025-06-26T18:23:32.312193,pt_24,2.0,4.0,WiSentinel-AP2,38:d5:7a:a4:94:f7,-31
2025-06-26T18:23:36.618450,pt_24,2.0,4.0,WiSentinel-AP1,a8:93:4a:df:a6:c1,-10
2025-06-26T18:23:36.618450,pt_24,2.0,4.0,WiSentinel-AP4,a8:93:4a:df:24:e9,-30
2025-06-26T18:23:36.618450,pt_24,2.0,4.0,WiSentinel-AP3,a8:93:4a:df:a2:93,-33
2025-06-26T18:23:36.618450,pt_24,2.0,4.0,WiSentinel-AP2,38:d5:7a:a4:94:f7,-31
2025-06-26T18:23:40.921802,pt_24,2.0,4.0,WiSentinel-AP1,a8:93:4a:df:a6:c1,-10
2025-06-26T18:23:40.921802,pt_24,2.0,4.0,WiSentinel-AP4,a8:93:4a:df:24:e9,-35
2025-06-26T18:23:40.921802,pt_24,2.0,4.0,WiSentinel-AP3,a8:93:4a:df:a2:93,-32
2025-06-26T18:23:40.921802,pt_24,2.0,4.0,WiSentinel-AP2,38:d5:7a:a4:94:f7,-34
2025-06-26T18:23:45.222437,pt_34,3.0,4.0,WiSentinel-AP1,a8:93:4a:df:a6:c1,-10
2025-06-26T18:23:45.222437,pt_34,3.0,4.0,WiSentinel-AP4,a8:93:4a:df:24:e9,-29
2025-06-26T18:23:45.222437,pt_34,3.0,4.0,WiSentinel-AP3,a8:93:4a:df:a2:93,-31
2025-06-26T18:23:45.222437,pt_34,3.0,4.0,WiSentinel-AP2,38:d5:7a:a4:94:f7,-32
2025-06-26T18:23:49.534350,pt_34,3.0,4.0,WiSentinel-AP1,a8:93:4a:df:a6:c1,-10
2025-06-26T18:23:49.534350,pt_34,3.0,4.0,WiSentinel-AP4,a8:93:4a:df:24:e9,-29
2025-06-26T18:23:49.534350,pt_34,3.0,4.0,WiSentinel-AP3,a8:93:4a:df:a2:93,-32
2025-06-26T18:23:49.534350,pt_34,3.0,4.0,WiSentinel-AP2,38:d5:7a:a4:94:f7,-31
2025-06-26T18:23:53.885510,pt_34,3.0,4.0,WiSentinel-AP1,a8:93:4a:df:a6:c1,-10
2025-06-26T18:23:53.885510,pt_34,3.0,4.0,WiSentinel-AP4,a8:93:4a:df:24:e9,-28
2025-06-26T18:23:53.885510,pt_34,3.0,4.0,WiSentinel-AP3,a8:93:4a:df:a2:93,-33
2025-06-26T18:23:53.885510,pt_34,3.0,4.0,WiSentinel-AP2,38:d5:7a:a4:94:f7,-31
2025-06-26T18:23:58.201360,pt_44,4.0,4.0,WiSentinel-AP1,a8:93:4a:df:a6:c1,-10
2025-06-26T18:23:58.201360,pt_44,4.0,4.0,WiSentinel-AP4,a8:93:4a:df:24:e9,-29
2025-06-26T18:23:58.201360,pt_44,4.0,4.0,WiSentinel-AP3,a8:93:4a:df:a2:93,-33
2025-06-26T18:23:58.201360,pt_44,4.0,4.0,WiSentinel-AP2,38:d5:7a:a4:94:f7,-31
2025-06-26T18:24:02.513396,pt_44,4.0,4.0,WiSentinel-AP1,a8:93:4a:df:a6:c1,-10
2025-06-26T18:24:02.513396,pt_44,4.0,4.0,WiSentinel-AP4,a8:93:4a:df:24:e9,-29
2025-06-26T18:24:02.513396,pt_44,4.0,4.0,WiSentinel-AP3,a8:93:4a:df:a2:93,-32
2025-06-26T18:24:02.513396,pt_44,4.0,4.0,WiSentinel-AP2,38:d5:7a:a4:94:f7,-31
2025-06-26T18:24:06.813455,pt_44,4.0,4.0,WiSentinel-AP1,a8:93:4a:df:a6:c1,-10
2025-06-26T18:24:06.813455,pt_44,4.0,4.0,WiSentinel-AP4,a8:93:4a:df:24:e9,-29
2025-06-26T18:24:06.813455,pt_44,4.0,4.0,WiSentinel-AP3,a8:93:4a:df:a2:93,-33
2025-06-26T18:24:06.813455,pt_44,4.0,4.0,WiSentinel-AP2,38:d5:7a:a4:94:f7,-31
2025-06-26T18:24:11.170011,pt_54,5.0,4.0,WiSentinel-AP1,a8:93:4a:df:a6:c1,-10
2025-06-26T18:24:11.170011,pt_54,5.0,4.0,WiSentinel-AP4,a8:93:4a:df:24:e9,-35
2025-06-26T18:24:11.170011,pt_54,5.0,4.0,WiSentinel-AP3,a8:93:4a:df:a2:93,-33
2025-06-26T18:24:11.170011,pt_54,5.0,4.0,WiSentinel-AP2,38:d5:7a:a4:94:f7,-33
2025-06-26T18:24:15.498031,pt_54,5.0,4.0,WiSentinel-AP1,a8:93:4a:df:a6:c1,-10
2025-06-26T18:24:15.498031,pt_54,5.0,4.0,WiSentinel-AP4,a8:93:4a:df:24:e9,-29
2025-06-26T18:24:15.498031,pt_54,5.0,4.0,WiSentinel-AP3,a8:93:4a:df:a2:93,-35
2025-06-26T18:24:15.498031,pt_54,5.0,4.0,WiSentinel-AP2,38:d5:7a:a4:94:f7,-29
2025-06-26T18:24:19.817909,pt_54,5.0,4.0,WiSentinel-AP1,a8:93:4a:df:a6:c1,-10
2025-06-26T18:24:19.817909,pt_54,5.0,4.0,WiSentinel-AP4,a8:93:4a:df:24:e9,-29
2025-06-26T18:24:19.817909,pt_54,5.0,4.0,WiSentinel-AP3,a8:93:4a:df:a2:93,-30
2025-06-26T18:24:19.817909,pt_54,5.0,4.0,WiSentinel-AP2,38:d5:7a:a4:94:f7,-30
2025-06-26T18:24:24.185953,pt_64,6.0,4.0,WiSentinel-AP1,a8:93:4a:df:a6:c1,-10
2025-06-26T18:24:24.185953,pt_64,6.0,4.0,WiSentinel-AP4,a8:93:4a:df:24:e9,-29
2025-06-26T18:24:24.185953,pt_64,6.0,4.0,WiSentinel-AP3,a8:93:4a:df:a2:93,-30
2025-06-26T18:24:24.185953,pt_64,6.0,4.0,WiSentinel-AP2,38:d5:7a:a4:94:f7,-31
2025-06-26T18:24:28.526111,pt_64,6.0,4.0,WiSentinel-AP1,a8:93:4a:df:a6:c1,-9
2025-06-26T18:24:28.526111,pt_64,6.0,4.0,WiSentinel-AP4,a8:93:4a:df:24:e9,-30
2025-06-26T18:24:28.526111,pt_64,6.0,4.0,WiSentinel-AP3,a8:93:4a:df:a2:93,-30
2025-06-26T18:24:28.526111,pt_64,6.0,4.0,WiSentinel-AP2,38:d5:7a:a4:94:f7,-30
2025-06-26T18:24:32.841743,pt_64,6.0,4.0,WiSentinel-AP1,a8:93:4a:df:a6:c1,-10
2025-06-26T18:24:32.841743,pt_64,6.0,4.0,WiSentinel-AP4,a8:93:4a:df:24:e9,-29
2025-06-26T18:24:32.841743,pt_64,6.0,4.0,WiSentinel-AP3,a8:93:4a:df:a2:93,-30
2025-06-26T18:24:32.841743,pt_64,6.0,4.0,WiSentinel-AP2,38:d5:7a:a4:94:f7,-30